g68_test_result.dt,g68_test_result.platform,g68_test_result.forum_name,g68_test_result.brand,g68_test_result.car_series,g68_test_result.car_model,g68_test_result.content_id,g68_test_result.content_type,g68_test_result.content,g68_test_result.energy_type,g68_test_result.driven_kiloms,g68_test_result.url,g68_test_result.nlp_level_1,g68_test_result.nlp_level_2,g68_test_result.nlp_level_3,g68_test_result.nlp_level_4,g68_test_result.nlp_matched_key,g68_test_result.nlp_summaries,g68_test_result.nlp_rating,g68_test_result.nlp_total_score,g68_test_result.nlp_extra_data,g68_test_result.nlp_time,g68_test_result.nlp_unique_id,g68_test_result.nlp_sentiment
2024-06-03,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446146094,comment,五系其实很看车的配色,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-1680294026060627886_1_1,positive
2024-04-13,autohome,宝马5系论坛,宝马,宝马5系,G68,108001583-1443483830,comment,能买到23款真不错,油车,NULL,http://club.autohome.com.cn/bbs/thread/ec6a0882f6242237/108001583-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-1677527787278984507_1_1,positive
2024-05-19,autohome,宝马5系论坛,宝马,宝马5系,G68,108228285-1445366059,comment,早就提了，但是不理解提车了为什么非要发个提车贴呢？这个论坛，买车前可能看看，买了车后，车没有问题谁天天上论坛，没事看那些喷子和键盘侠不心烦吗，真正的宝马车主有时间想着赚钱，大不了再换车，倒是有一帮闲人不停的在为人家 的喜好和买贵了聒噪！,油车,NULL,http://club.autohome.com.cn/bbs/thread/6ae903f0a19215d6,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-1638115088482662611_1_1,positive
2024-05-07,懂车帝,,宝马,宝马5系,G68,1798404912892042,content,今天在小区门口看到新5系了，没来的及拍照，有一说一，没有老款好看，这个外观有点接受不了[捂脸],油车,NULL,https://www.dongchedi.com/ugc/article/1798404912892042,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-1611227255556285478_1_1,negative
2024-05-25,autohome,宝马5系论坛,宝马,宝马5系,G68,108305771-1445669455,comment,把丑外观好好说一下,油车,NULL,http://club.autohome.com.cn/bbs/thread/547bd948ff728fd8,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-1573398285468653334_1_1,negative
2024-05-17,懂车帝,,宝马,宝马5系,G68,7369600131836642086,comment,高情商：新款5系更炫酷，造型独特，如鬼火少年般有激情。\n说实话：新款5系太怪异，造型异样，脱离大部分群众审美标准。,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-1562269287492570429_1_1,positive
2024-06-12,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446603787,comment,这车真是难看，没以前的款式好看,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-1549704414603339611_1_1,negative
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108273873-1445741829,comment,虽然6gt前脸和g38比较像，但是侧面和屁股造型差别还是蛮大的，尤其是侧面，作为一个跨界车型，实车观感比g38厚重不少，喜欢纤细修长车身的真不一定喜欢这款，另外也别神话进口了，家里的十年前的老x5我感觉做工和质量也就那样吧,油车,NULL,http://club.autohome.com.cn/bbs/thread/aacceaf76663bea5,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-1514493447588776563_1_1,positive
2024-01-31,懂车帝,,宝马,宝马5系,G68,7330098468821828393,comment,3系那种毛坯风给入门的年轻人，新5系是给有钱的年轻人准备的，要是稳重选黑色呗,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-1503276129911527879_1_1,positive
2024-01-07,懂车帝,,宝马,宝马i5,G68,7321038828541215526,comment,有生之年能看见30万的新宝马5系 [666][666][666],电车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-1496864640982596201_1_1,positive
2024-04-08,懂车帝,,宝马,宝马5系,G68,7355365852587492147,comment,不考虑e级吗？新5不要推荐，那就问界吧,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-1492302547551540743_1_1,positive
2024-06-11,懂车帝,,宝马,宝马5系(进口),G68,1801552304476163,content,进口新5系有没有减配放侧倾杆？操控性能怎么样？,油车,NULL,https://www.dongchedi.com/ugc/article/1801552304476163,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:35,-1407684148322740432_1_1,positive
2024-05-18,autohome,宝马5系论坛,宝马,宝马5系,G68,108235957-1445297706,comment,F18凭实力打下的江山活生生的被G38凭实力败光了！25码的那种拖拽感何谈丝滑一说？,油车,NULL,http://club.autohome.com.cn/bbs/thread/42f451ecbb556a3a,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:35,-1325139011970891629_1_1,neutral
2024-06-11,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446547004,comment,心动的节奏啊,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-1256527302815169685_1_1,positive
2024-05-17,autohome,宝马5系论坛,宝马,宝马5系,G68,108252043-1445282490,comment,一直都挺受欢迎的,油车,NULL,http://club.autohome.com.cn/bbs/thread/277aea821f0df0fc,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-1253265532102385243_1_1,positive
2024-05-19,autohome,宝马5系论坛,宝马,宝马5系,G68,108228285-1445357710,comment,买了 懒得发论坛,油车,NULL,http://club.autohome.com.cn/bbs/thread/6ae903f0a19215d6,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-1222330277176009919_1_1,negative
2024-02-24,懂车帝,,宝马,宝马5系,G68,1791767088400457,content,今天跟4儿子店电话沟通，说新5现在全款按揭都有现金优惠了，想问下各位那边大约优惠多少,油车,NULL,https://www.dongchedi.com/ugc/article/1791767088400457,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-1212449507668296136_1_1,positive
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407271-1446514957,comment,这不就是斯柯达？,油车,NULL,http://club.autohome.com.cn/bbs/thread/0ad41567a4fdfb9e/108407271-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:43,-1179827439857597842_1_1,neutral
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446488062,comment,换了大连屏难看  还不如机械仪表盘好看,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,-1078270319510269035_1_1,negative
2024-04-18,autohome,宝马5系论坛,宝马,宝马5系,G68,108036261-1443732289,comment,活该！就是作！这些进化不彻底的东西，给他个好脸就不知道东南西北了,油车,NULL,http://club.autohome.com.cn/bbs/thread/bdde8848d9d910ed,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,-1053679852968432165_1_1,neutral
2024-04-08,懂车帝,,宝马,宝马5系,G68,7355346544696492854,comment,说新款e操控不行你开过g68的五系吗？,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,-1052050027004214301_1_1,negative
2024-03-03,懂车帝,,宝马,宝马5系,G68,7341919889814881059,comment,新5这次全方位的落后E级，很期待几个月后新5和新E的落地差价能拉到多大[我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,-985210831728713793_1_1,positive
2024-05-28,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445825484,comment,上一代更经典,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,-977510966559233649_1_1,neutral
2024-06-04,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446204719,comment,这款是真丑。,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,-964828782827874478_1_1,negative
2024-04-09,autohome,宝马5系论坛,宝马,宝马5系,G68,107975579-1443282907,comment,如有料到，上发票，无图无真相！,油车,NULL,http://club.autohome.com.cn/bbs/thread/5eb018315da5e4ec,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,-907051252141083774_1_1,neutral
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446445847,comment,恭喜你提车，但是这代5系真的丑,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:28,1796200905968284046_1_1,neutral
2024-04-17,autohome,宝马5系论坛,宝马,宝马5系,G68,108029370-1443681456,comment,这一圈发光中网真漂亮啊,油车,NULL,http://club.autohome.com.cn/bbs/thread/14c3fca9095cee7a,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,1843709138297060918_1_1,positive
2024-03-30,懂车帝,,宝马,宝马5系,G68,7351956500522435391,comment,我们这里几户看不到新五系，都有新e,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,1862882348199406205_1_1,positive
2024-03-06,懂车帝,,宝马,宝马5系,G68,7342902110583079716,comment,新5吧,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,1999723750355967300_1_1,positive
2024-05-30,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445918681,comment,楼主没急，四儿子销售们急了,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,2078778291507978797_1_1,neutral
2024-05-02,autohome,宝马i5论坛,宝马,宝马i5,G68,108149429-1444473780,comment,赞赞赞赞赞赞赞赞,电车,NULL,http://club.autohome.com.cn/bbs/thread/feaa6f75d4f88c6a/108149429-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,2117895398128808669_1_1,positive
2024-04-02,懂车帝,,宝马,宝马5系,G68,7353040786746901257,comment,这么跟你说吧 宝马在商场里现在也有展厅 刚好旁边就有小米 特斯拉 小米排队看车 特斯拉人也很多 宝马的新5摆在门口 我看没有一个人看 我就进去坐了一下 然后也没有销售接待 看了几分钟 除了后排的大屏看视频可以 其他的感觉继承了油车的浮夸土味 甚至还有点油腻 一点都不清爽 不管从服务 价格 还是设计 宝马现在都是拉胯 销量这个样子真的不冤,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,2163261255844877437_1_1,positive
2024-04-22,懂车帝,,宝马,宝马5系,G68,7360333347002254107,comment,我也觉得新5系好看就是这个隐藏排气是真TM的不应该啊,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,2178408630843367876_1_1,neutral
2024-02-03,懂车帝,,宝马,宝马5系,G68,7330951076474536739,comment,40来w你拿头买刚出的新5系[我想静静]，将就一下买个a6撑个面子得了,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,2180796202459815882_1_1,positive
2024-06-03,autohome,宝马5系论坛,宝马,宝马5系,G68,108377827-1446168797,comment,广州领先落地45万左右,油车,NULL,http://club.autohome.com.cn/bbs/thread/9024035d9a0451ba,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,2210558181095283934_1_1,positive
2024-05-28,autohome,宝马5系论坛,宝马,宝马5系,G68,108331278-1445803385,comment,应该贴“财源滚滚”,油车,NULL,http://club.autohome.com.cn/bbs/thread/ba0654c49d442995,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,2319199290022554921_1_1,neutral
2024-05-08,懂车帝,,宝马,宝马5系,G68,1798478902272003,content,新5销量三月份大概3800多，四月份销量我推算了一下，大概4300多，大家觉得价格稳定了没有？优惠价格下半月才加大力度，而且全国各个地区价格不一。,油车,NULL,https://www.dongchedi.com/ugc/article/1798478902272003,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:46,2372747932525824320_1_1,positive
2024-05-27,autohome,宝马5系论坛,宝马,宝马5系,G68,108278774-1445748684,comment,5折估计会带来一波销量,油车,NULL,http://club.autohome.com.cn/bbs/thread/c17b243be0804939,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,2424924813147806437_1_1,neutral
2024-05-18,autohome,宝马5系论坛,宝马,宝马5系,G68,108235957-1445303650,comment,换个账号发假提车也好一些，你这软文也太随意，太懒了老铁。,油车,NULL,http://club.autohome.com.cn/bbs/thread/42f451ecbb556a3a,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:47,2429195929957488720_1_1,positive
2024-05-29,autohome,宝马5系论坛,宝马,宝马5系,G68,108348953,content,新5系相较于老款车型，更加得运动了，稍稍得改装一下，像这种黑武士风格得改装，怎一个酷字了得！,油车,NULL,http://club.autohome.com.cn/bbs/thread/2523457a958f13f8,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:48,2441584372852410044_1_1,positive
2024-04-09,autohome,宝马5系论坛,宝马,宝马5系,G68,107975579,content,新款5系，36万了，入手不，优惠来了！,油车,NULL,http://club.autohome.com.cn/bbs/thread/5eb018315da5e4ec,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:50,2492758721756368811_1_1,positive
2024-04-20,autohome,宝马5系论坛,宝马,宝马5系,G68,108057243-1443864128,comment,谈的哪个配置？优惠11万,油车,NULL,http://club.autohome.com.cn/bbs/thread/f397399581ed103a,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,2512583799660573423_1_1,positive
2024-05-27,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445751235,comment,怕喷就不要发帖子，发了就不怕，如果不是有什么企图，遵循本心就好,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:51,2535960436157756751_1_1,neutral
2024-04-02,懂车帝,,宝马,宝马5系,G68,1795183695603779,content,新5系的侧面真的好丑，前脸好看，屁股一般,油车,NULL,https://www.dongchedi.com/ugc/article/1795183695603779,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:53,2631374011785710634_1_1,positive
2024-03-29,autohome,宝马5系论坛,宝马,宝马5系,G68,107896282,content,看了一下到2月底的销量对比，然后统计了一下3月每周销量，估计3月5系销量也许能到3500，E级销量估计8500。完败。消费者用脚投票，表达了对新5的态度。,油车,NULL,http://club.autohome.com.cn/bbs/thread/d01d14056728b630,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:53,2633120897353692469_1_1,positive
2024-05-02,懂车帝,,宝马,宝马5系,G68,7364211730417206042,comment,新5系比A4L还便宜[机智],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:53,2728066341731882063_1_1,positive
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108252043-1445729169,comment,我给宝马贡献了60万，下次再买车宝马就算跪下叫我一声爹我也不会考虑了,油车,NULL,http://club.autohome.com.cn/bbs/thread/277aea821f0df0fc,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:54,2769844931303917646_1_1,positive
2024-04-20,autohome,宝马5系论坛,宝马,宝马5系,G68,108057243-1443863548,comment,A6马上要换代 现在买合适吗？,油车,NULL,http://club.autohome.com.cn/bbs/thread/f397399581ed103a,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:28,7415286308784783119_1_1,positive
2024-03-06,懂车帝,,宝马,宝马5系,G68,7343024806264832806,comment,还是新5吧,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,7458267342587342530_1_1,positive
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446487820,comment,便宜是一时的事情丑却是一辈子的事,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,7460779511289150665_1_1,negative
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446488960,comment,还是这一代好看，对五系情有独钟,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,7582201872589101096_1_1,positive
